object_id,shape,admin3_pcode,shape_length,shape_area,location
5744,Polygon,TH480804,0.884595,0.01035,"Thailand, Nakhon Phanom, Si Songkhram, Sam Phong"
5745,Polygon,TH730606,0.125374,0.00072,"Thailand, Nakhon Pathom, Sam Phran, Sam Phran"
5746,Polygon,TH410114,0.611803,0.008545,"Thailand, Udon Thani, Mueang Udon Thani, Sam Phrao"
5747,Polygon,TH760408,0.423136,0.007769,"Thailand, Phetchaburi, Cha-Am, Sam Phraya"
5748,Polygon,TH640304,0.25729,0.002691,"Thailand, Sukhothai, Khiri Mat, Sam Phuang"
5749,Polygon,TH770801,0.673029,0.008477,"Thailand, Prachuap Khiri Khan, Sam Roi Yot, Sam Roi Yot"
5750,Polygon,TH140610,0.252239,0.001913,"Thailand, Phra Nakhon Si Ayutthaya, Bang Pa-In, Sam Ruean"
5751,Polygon,TH640603,0.29081,0.002062,"Thailand, Sukhothai, Si Samrong, Sam Ruean"
5752,Polygon,TH700110,0.227167,0.001446,"Thailand, Ratchaburi, Mueang Ratchaburi, Sam Ruean"
5753,Polygon,TH101401,0.109781,0.000774,"Thailand, Bangkok, Phaya Thai, Sam Sen Nai"
5754,Polygon,TH101704,0.11655,0.000449,"Thailand, Bangkok, Huai Khwang, Sam Sen Nok"
5755,Polygon,TH361102,0.466183,0.007231,"Thailand, Chaiyaphum, Ban Thaen, Sam Suan"
5756,Polygon,TH801906,0.505361,0.002836,"Thailand, Nakhon Si Thammarat, Chulabhorn, Sam Tambon"
5757,Polygon,TH140311,0.104353,0.000506,"Thailand, Phra Nakhon Si Ayutthaya, Nakhon Luang, Sam Thai"
5758,Polygon,TH141213,0.206014,0.001816,"Thailand, Phra Nakhon Si Ayutthaya, Sena, Sam Tum"
5759,Polygon,TH104602,0.239044,0.003293,"Thailand, Bangkok, Khlong Sam Wa, Sam Wa Tawan Ok"
5760,Polygon,TH104601,0.212166,0.002245,"Thailand, Bangkok, Khlong Sam Wa, Sam Wa Tawan Tok"
5761,Polygon,TH311602,0.228856,0.001479,"Thailand, Buri Ram, Huai Rat, Sam Waeng"
5762,Polygon,TH350810,0.373954,0.004912,"Thailand, Yasothon, Loeng Nok Tha, Sam Yaek"
5763,Polygon,TH670503,0.59938,0.007951,"Thailand, Phetchabun, Wichian Buri, Sam Yaek"
5764,Polygon,TH400605,0.305001,0.002934,"Thailand, Khon Kaen, Si Chomphu, Sam Yang"
5765,Polygon,TH102107,0.348045,0.004098,"Thailand, Bangkok, Bang Khun Thian, Samae Dam"
5766,Polygon,TH200905,0.470858,0.001815,"Thailand, Chon Buri, Sattahip, Samae San"
5767,Polygon,TH521102,0.380519,0.007981,"Thailand, Lampang, Sop Prap, Samai"
5768,Polygon,TH350806,0.374809,0.005277,"Thailand, Yasothon, Loeng Nok Tha, Samakkhi"
5769,Polygon,TH411812,0.433304,0.00615,"Thailand, Udon Thani, Nam Som, Samakkhi"
5770,Polygon,TH460402,0.290195,0.003154,"Thailand, Kalasin, Rong Kham, Samakkhi"
5771,Polygon,TH960604,0.282364,0.003278,"Thailand, Narathiwat, Rueso, Samakkhi"
5772,Polygon,TH471108,0.621335,0.007668,"Thailand, Sakon Nakhon, Akat Amnuai, Samakkhi Phatthana"
5773,Polygon,TH321208,0.204741,0.001416,"Thailand, Surin, Samrong Thap, Samet"
5774,Polygon,TH200116,0.186121,0.001203,"Thailand, Chon Buri, Mueang Chon Buri, Samet"
5775,Polygon,TH310103,0.601814,0.007128,"Thailand, Buri Ram, Mueang Buri Ram, Samet"
5776,Polygon,TH240212,0.206759,0.001439,"Thailand, Chachoengsao, Bang Khla, Samet Nuea"
5777,Polygon,TH240213,0.249835,0.002905,"Thailand, Chachoengsao, Bang Khla, Samet Tai"
5778,Polygon,TH150701,0.275571,0.001682,"Thailand, Ang Thong, Samko, Samko"
5779,Polygon,TH200118,0.139389,0.000527,"Thailand, Chon Buri, Mueang Chon Buri, Samnak Bok"
5780,Polygon,TH901008,0.568898,0.009595,"Thailand, Songkhla, Sadao, Samnak Kham"
5781,Polygon,TH661105,0.349345,0.004221,"Thailand, Phichit, Dong Charoen, Samnak Khun Nen"
5782,Polygon,TH901004,0.77803,0.020991,"Thailand, Songkhla, Sadao, Samnak Taeo"
5783,Polygon,TH302601,0.502315,0.008225,"Thailand, Nakhon Ratchasima, Thepharak, Samnak Takhro"
5784,Polygon,TH210201,0.441073,0.005254,"Thailand, Rayong, Ban Chang, Samnak Thon"
5785,Polygon,TH210115,0.496871,0.008366,"Thailand, Rayong, Mueang Rayong, Samnak Thong"
5786,Polygon,TH330705,0.313937,0.003303,"Thailand, Si Sa Ket, Prang Ku, Samo"
5787,Polygon,TH650107,0.483915,0.004524,"Thailand, Phitsanulok, Mueang Phitsanulok, Samo Khae"
5788,Polygon,TH630202,0.48567,0.007719,"Thailand, Tak, Ban Tak, Samo Khon"
5789,Polygon,TH760605,0.092247,0.000469,"Thailand, Phetchaburi, Ban Lat, Samo Phlue"
5790,Polygon,TH840702,0.745104,0.00824,"Thailand, Surat Thani, Tha Chana, Samo Thong"
5791,Polygon,TH500802,0.626016,0.012071,"Thailand, Chiang Mai, Samoeng, Samoeng Nuea"
5792,Polygon,TH500801,0.834823,0.0218,"Thailand, Chiang Mai, Samoeng, Samoeng Tai"
5793,Polygon,TH730315,0.135402,0.000815,"Thailand, Nakhon Pathom, Nakhon Chai Si, Sampathuan"
5794,Polygon,TH250802,0.229937,0.001504,"Thailand, Prachin Buri, Si Maha Phot, Samphan"
5795,Polygon,TH101302,0.038183,4.2e-05,"Thailand, Bangkok, Samphanthawong, Samphanthawong"
5796,Polygon,TH140109,0.08232,0.000273,"Thailand, Phra Nakhon Si Ayutthaya, Phra Nakhon Si Ayutthaya, Samphao Lom"
5797,Polygon,TH321306,0.299223,0.003892,"Thailand, Surin, Buachet, Samphao Lun"
5798,Polygon,TH350104,0.228872,0.002545,"Thailand, Yasothon, Mueang Yasothon, Samran"
5799,Polygon,TH400102,0.425597,0.003642,"Thailand, Khon Kaen, Mueang Khon Kaen, Samran"
5800,Polygon,TH461501,0.726805,0.011982,"Thailand, Kalasin, Sam Chai, Samran"
5801,Polygon,TH100104,0.019046,1.9e-05,"Thailand, Bangkok, Phra Nakhon, Samran Rat"
5802,Polygon,TH500508,0.1848,0.000721,"Thailand, Chiang Mai, Doi Saket, Samran Rat"
5803,Polygon,TH461502,0.386094,0.007111,"Thailand, Kalasin, Sam Chai, Samran Tai"
5804,Polygon,TH101507,0.052149,0.00012,"Thailand, Bangkok, Thon Buri, Samre"
5805,Polygon,TH301502,0.441423,0.004353,"Thailand, Nakhon Ratchasima, Phimai, Samrit"
5806,Polygon,TH110414,0.078605,0.000281,"Thailand, Samut Prakan, Phra Pradaeng, Samrong"
5807,Polygon,TH300904,0.401809,0.004012,"Thailand, Nakhon Ratchasima, Non Thai, Samrong"
5808,Polygon,TH301404,0.242528,0.001995,"Thailand, Nakhon Ratchasima, Pak Thong Chai, Samrong"
5809,Polygon,TH311505,0.333896,0.004487,"Thailand, Buri Ram, Phlapphla Chai, Samrong"
5810,Polygon,TH320109,0.332201,0.003645,"Thailand, Surin, Mueang Surin, Samrong"
5811,Polygon,TH331005,0.243326,0.002249,"Thailand, Si Sa Ket, Uthumphon Phisai, Samrong"
5812,Polygon,TH342002,0.377271,0.004058,"Thailand, Ubon Ratchathani, Tan Sum, Samrong"
5813,Polygon,TH342103,0.664693,0.013804,"Thailand, Ubon Ratchathani, Pho Sai, Samrong"
5814,Polygon,TH342201,0.202599,0.002035,"Thailand, Ubon Ratchathani, Samrong, Samrong"
5815,Polygon,TH401505,0.334374,0.002534,"Thailand, Khon Kaen, Nong Song Hong, Samrong"
5816,Polygon,TH440702,0.353044,0.004296,"Thailand, Maha Sarakham, Na Chueak, Samrong"
5817,Polygon,TH600902,0.694446,0.013701,"Thailand, Nakhon Sawan, Phaisali, Samrong Chai"
5818,Polygon,TH110415,0.103643,0.00029,"Thailand, Samut Prakan, Phra Pradaeng, Samrong Klang"
5819,Polygon,TH310604,0.866295,0.016463,"Thailand, Buri Ram, Lahan Sai, Samrong Mai"
5820,Polygon,TH110102,0.158108,0.000789,"Thailand, Samut Prakan, Mueang Samut Prakan, Samrong Nuea"
5821,Polygon,TH330604,0.358752,0.005675,"Thailand, Si Sa Ket, Phrai Bueng, Samrong Phlan"
5822,Polygon,TH330707,0.371949,0.00352,"Thailand, Si Sa Ket, Prang Ku, Samrong Prasat"
5823,Polygon,TH330521,0.339668,0.002731,"Thailand, Si Sa Ket, Khukhan, Samrong Ta Chen"
5824,Polygon,TH110407,0.097092,0.000369,"Thailand, Samut Prakan, Phra Pradaeng, Samrong Tai"
5825,Polygon,TH321201,0.312978,0.002624,"Thailand, Surin, Samrong Thap, Samrong Thap"
5826,Polygon,TH320517,0.304835,0.002141,"Thailand, Surin, Prasat, Samut"
5827,Polygon,TH550706,0.605872,0.011586,"Thailand, Nan, Wiang Sa, San"
5828,Polygon,TH601116,0.320344,0.004178,"Thailand, Nakhon Sawan, Lat Yao, San Chao Kai To"
5829,Polygon,TH150602,0.16529,0.000958,"Thailand, Ang Thong, Wiset Chai Chan, San Chao Rong Thong"
5830,Polygon,TH100105,0.015232,1.3e-05,"Thailand, Bangkok, Phra Nakhon, San Chaopho Suea"
5831,Polygon,TH521011,0.507333,0.011465,"Thailand, Lampang, Mae Tha, San Don Kaeo"
5832,Polygon,TH501301,0.313844,0.002079,"Thailand, Chiang Mai, San Kamphaeng, San Kamphaeng"
5833,Polygon,TH560506,0.371156,0.00571,"Thailand, Phayao, Dok Khamtai, San Khong"
5834,Polygon,TH501202,0.178394,0.001118,"Thailand, Chiang Mai, San Pa Tong, San Klang"
5835,Polygon,TH501313,0.165547,0.000666,"Thailand, Chiang Mai, San Kamphaeng, San Klang"
5836,Polygon,TH570511,0.409891,0.004765,"Thailand, Chiang Rai, Phan, San Klang"
5837,Polygon,TH500601,0.235062,0.001957,"Thailand, Chiang Mai, Mae Taeng, San Mahaphon"
5838,Polygon,TH570603,0.396378,0.00344,"Thailand, Chiang Rai, Pa Daet, San Makha"
5839,Polygon,TH570501,0.491286,0.005623,"Thailand, Chiang Rai, Phan, San Makhet"
5840,Polygon,TH501404,0.124598,0.000629,"Thailand, Chiang Mai, San Sai, San Na Meng"
5841,Polygon,TH560118,0.366267,0.002761,"Thailand, Phayao, Mueang Phayao, San Pa Muang"
5842,Polygon,TH501405,0.13804,0.000561,"Thailand, Chiang Mai, San Sai, San Pa Pao"
5843,Polygon,TH440710,0.22402,0.00237,"Thailand, Maha Sarakham, Na Chueak, San Pa Tong"
5844,Polygon,TH500608,0.34559,0.002725,"Thailand, Chiang Mai, Mae Taeng, San Pa Yang"
5845,Polygon,TH501508,0.160874,0.001175,"Thailand, Chiang Mai, Hang Dong, San Phak Wan"
5846,Polygon,TH500116,0.172468,0.0011,"Thailand, Chiang Mai, Mueang Chiang Mai, San Phisuea"
5847,Polygon,TH501403,0.148324,0.000676,"Thailand, Chiang Mai, San Sai, San Phranet"
5848,Polygon,TH500703,0.182682,0.001827,"Thailand, Chiang Mai, Mae Rim, San Pong"
5849,Polygon,TH500502,0.222668,0.001519,"Thailand, Chiang Mai, Doi Saket, San Pu Loei"
5850,Polygon,TH500906,0.303159,0.003206,"Thailand, Chiang Mai, Fang, San Sai"
5851,Polygon,TH501105,0.851818,0.02269,"Thailand, Chiang Mai, Phrao, San Sai"
5852,Polygon,TH501911,0.157876,0.000912,"Thailand, Chiang Mai, Saraphi, San Sai"
5853,Polygon,TH570107,0.229056,0.001499,"Thailand, Chiang Rai, Mueang Chiang Rai, San Sai"
5854,Polygon,TH570705,0.288925,0.003274,"Thailand, Chiang Rai, Mae Chan, San Sai"
5855,Polygon,TH501401,0.121555,0.000573,"Thailand, Chiang Mai, San Sai, San Sai Luang"
5856,Polygon,TH570411,0.499673,0.002282,"Thailand, Chiang Rai, Thoeng, San Sai Ngam"
5857,Polygon,TH501402,0.12721,0.000684,"Thailand, Chiang Mai, San Sai, San Sai Noi"
5858,Polygon,TH571101,1.083932,0.026243,"Thailand, Chiang Rai, Wiang Pa Pao, San Sali"
5859,Polygon,TH501003,0.400374,0.002462,"Thailand, Chiang Mai, Mae Ai, San Ton Mue"
5860,Polygon,TH103605,0.174936,0.001224,"Thailand, Bangkok, Don Mueang, Sanam Bin"
5861,Polygon,TH160622,0.243096,0.00274,"Thailand, Lop Buri, Ban Mi, Sanam Chaeng"
5862,Polygon,TH220904,0.443766,0.003223,"Thailand, Chanthaburi, Na Yai Am, Sanam Chai"
5863,Polygon,TH140403,0.128165,0.000615,"Thailand, Phra Nakhon Si Ayutthaya, Bang Sai, Sanam Chai"
5864,Polygon,TH311114,0.306257,0.003385,"Thailand, Buri Ram, Satuek, Sanam Chai"
5865,Polygon,TH720118,0.296573,0.001638,"Thailand, Suphan Buri, Mueang Suphan Buri, Sanam Chai"
5866,Polygon,TH900203,0.119036,0.000691,"Thailand, Songkhla, Sathing Phra, Sanam Chai"
5867,Polygon,TH240515,0.176835,0.000998,"Thailand, Chachoengsao, Ban Pho, Sanam Chan"
5868,Polygon,TH730107,0.179256,0.000739,"Thailand, Nakhon Pathom, Mueang Nakhon Pathom, Sanam Chan"
5869,Polygon,TH650504,0.265195,0.002115,"Thailand, Phitsanulok, Bang Krathum, Sanam Khli"
5870,Polygon,TH720120,0.477463,0.003171,"Thailand, Suphan Buri, Mueang Suphan Buri, Sanam Khli"
5871,Polygon,TH710515,0.195346,0.001645,"Thailand, Kanchanaburi, Tha Maka, Sanam Yae"
5872,Polygon,TH141105,0.219314,0.002033,"Thailand, Phra Nakhon Si Ayutthaya, Wang Noi, Sanap Thuep"
5873,Polygon,TH380402,0.644839,0.009302,"Thailand, Bueng Kan, Seka, Sang"
5874,Polygon,TH471801,0.694378,0.015273,"Thailand, Sakon Nakhon, Phu Phan, Sang Kho"
5875,Polygon,TH412001,0.459144,0.005359,"Thailand, Udon Thani, Sang Khom, Sang Khom"
5876,Polygon,TH410205,0.42286,0.005644,"Thailand, Udon Thani, Kut Chap, Sang Ko"
5877,Polygon,TH330405,0.529344,0.008086,"Thailand, Si Sa Ket, Kantharalak, Sang Mek"
5878,Polygon,TH350813,0.364428,0.003888,"Thailand, Yasothon, Loeng Nok Tha, Sang Ming"
5879,Polygon,TH430522,0.445153,0.00417,"Thailand, Nong Khai, Phon Phisai, Sang Nang Khao"
5880,Polygon,TH370106,0.378411,0.004759,"Thailand, Amnat Charoen, Mueang Amnat Charoen, Sang Nok Tha"
5881,Polygon,TH411911,0.411704,0.004697,"Thailand, Udon Thani, Phen, Sang Paen"
5882,Polygon,TH330915,0.248119,0.003419,"Thailand, Si Sa Ket, Rasi Salai, Sang Pi"
5883,Polygon,TH441106,0.221403,0.002074,"Thailand, Maha Sarakham, Yang Sisurat, Sang Saeng"
5884,Polygon,TH190603,0.231411,0.001359,"Thailand, Saraburi, Ban Mo, Sang Sok"
5885,Polygon,TH340402,0.472735,0.006138,"Thailand, Ubon Ratchathani, Khueang Nai, Sang Tho"
5886,Polygon,TH370606,0.505574,0.007698,"Thailand, Amnat Charoen, Hua Taphan, Sang Tho Noi"
5887,Polygon,TH321001,0.420528,0.005272,"Thailand, Surin, Sangkha, Sangkha"
5888,Polygon,TH430805,0.374309,0.005386,"Thailand, Nong Khai, Sangkhom, Sangkhom"
5889,Polygon,TH550117,1.160999,0.040273,"Thailand, Nan, Mueang Nan, Sanian"
5890,Polygon,TH550712,0.719162,0.012885,"Thailand, Nan, Wiang Sa, Sanna Nong Mai"
5891,Polygon,TH330505,0.435061,0.006339,"Thailand, Si Sa Ket, Khukhan, Sano"
5892,Polygon,TH321209,0.210878,0.001262,"Thailand, Surin, Samrong Thap, Sano"
5893,Polygon,TH941004,0.115359,0.000712,"Thailand, Pattani, Yarang, Sano"
5894,Polygon,TH120401,0.052046,0.000132,"Thailand, Nonthaburi, Bang Bua Thong, Sano Loi"
5895,Polygon,TH320801,0.272721,0.003121,"Thailand, Surin, Sanom, Sanom"
5896,Polygon,TH550405,0.601141,0.0122,"Thailand, Nan, Na Noi, Santha"
5897,Polygon,TH580507,0.849648,0.012852,"Thailand, Mae Hong Son, Mae La Noi, Santi Khiri"
5898,Polygon,TH502404,0.655566,0.006976,"Thailand, Chiang Mai, Doi Lo, Santi Suk"
5899,Polygon,TH570504,0.256005,0.001737,"Thailand, Chiang Rai, Phan, Santi Suk"
5900,Polygon,TH420706,0.414172,0.006331,"Thailand, Loei, Phu Ruea, Santom"
5901,Polygon,TH311605,0.229653,0.002349,"Thailand, Buri Ram, Huai Rat, Sanuan"
5902,Polygon,TH240211,0.161584,0.000947,"Thailand, Chachoengsao, Bang Khla, Sao Cha-Ngok"
5903,Polygon,TH100106,0.01457,1.3e-05,"Thailand, Bangkok, Phra Nakhon, Sao Chingcha"
5904,Polygon,TH311405,0.361225,0.004363,"Thailand, Buri Ram, Nong Hong, Sao Diao"
5905,Polygon,TH451902,0.277164,0.002019,"Thailand, Roi Et, Nong Hi, Sao Hae"
5906,Polygon,TH191001,0.100427,0.000537,"Thailand, Saraburi, Sao Hai, Sao Hai"
5907,Polygon,TH580406,1.110844,0.039386,"Thailand, Mae Hong Son, Mae Sariang, Sao Hin"
5908,Polygon,TH461205,0.402197,0.007556,"Thailand, Kalasin, Nong Kung Si, Sao Lao"
5909,Polygon,TH801404,0.315949,0.003327,"Thailand, Nakhon Si Thammarat, Sichon, Sao Phao"
5910,Polygon,TH150604,0.264493,0.002465,"Thailand, Ang Thong, Wiset Chai Chan, Sao Rong Hai"
5911,Polygon,TH140704,0.117846,0.000536,"Thailand, Phra Nakhon Si Ayutthaya, Bang Pahan, Sao Thong"
5912,Polygon,TH801303,0.380637,0.002421,"Thailand, Nakhon Si Thammarat, Ron Phibun, Sao Thong"
5913,Polygon,TH330419,0.572032,0.010456,"Thailand, Si Sa Ket, Kantharalak, Sao Thong Chai"
5914,Polygon,TH120304,0.174799,0.000903,"Thailand, Nonthaburi, Bang Yai, Sao Thong Hin"
5915,Polygon,TH860209,0.275639,0.002847,"Thailand, Chumphon, Tha Sae, Sap Anan"
5916,Polygon,TH160703,0.367049,0.004531,"Thailand, Lop Buri, Tha Luang, Sap Champa"
5917,Polygon,TH670802,0.518638,0.008394,"Thailand, Phetchabun, Bueng Sam Phan, Sap Mai Daeng"
5918,Polygon,TH270203,0.430823,0.004573,"Thailand, Sa Kaeo, Khlong Hat, Sap Makrut"
5919,Polygon,TH670514,0.547372,0.012643,"Thailand, Phetchabun, Wichian Buri, Sap Noi"
5920,Polygon,TH421304,0.380326,0.005833,"Thailand, Loei, Erawan, Sap Phaiwan"
5921,Polygon,TH310418,0.320662,0.004526,"Thailand, Buri Ram, Nang Rong, Sap Phraya"
5922,Polygon,TH670208,0.533595,0.00913,"Thailand, Phetchabun, Chon Daen, Sap Phutsa"
5923,Polygon,TH671003,0.518223,0.012037,"Thailand, Phetchabun, Wang Pong, Sap Poep"
5924,Polygon,TH670801,0.551824,0.006055,"Thailand, Phetchabun, Bueng Sam Phan, Sap Samo Thot"
5925,Polygon,TH191109,0.521798,0.008382,"Thailand, Saraburi, Muak Lek, Sap Sanun"
5926,Polygon,TH360119,0.815582,0.014721,"Thailand, Chaiyaphum, Mueang Chaiyaphum, Sap Si Thong"
5927,Polygon,TH161002,0.439752,0.003997,"Thailand, Lop Buri, Lam Sonthi, Sap Sombun"
5928,Polygon,TH402203,0.330911,0.005455,"Thailand, Khon Kaen, Khok Pho Chai, Sap Sombun"
5929,Polygon,TH670510,0.372593,0.005419,"Thailand, Phetchabun, Wichian Buri, Sap Sombun"
5930,Polygon,TH160409,0.443442,0.006536,"Thailand, Lop Buri, Chai Badan, Sap Takhian"
5931,Polygon,TH841303,0.444045,0.005795,"Thailand, Surat Thani, Ban Na Doem, Sap Thawi"
5932,Polygon,TH361601,0.708949,0.009741,"Thailand, Chaiyaphum, Sap Yai, Sap Yai"
5933,Polygon,TH180703,0.5388,0.008014,"Thailand, Chai Nat, Nong Mamong, Saphan Hin"
5934,Polygon,TH250303,1.024137,0.017895,"Thailand, Prachin Buri, Na Di, Saphan Hin"
5935,Polygon,TH760611,0.056436,0.000114,"Thailand, Phetchaburi, Ban Lat, Saphan Krai"
5936,Polygon,TH900303,0.433221,0.004855,"Thailand, Songkhla, Chana, Saphan Mai Kaen"
5937,Polygon,TH104502,0.06668,0.000144,"Thailand, Bangkok, Wang Thonglang, Saphan Song"
5938,Polygon,TH104401,0.231038,0.002338,"Thailand, Bangkok, Saphan Sung, Saphan Sung"
5939,Polygon,TH140504,0.198203,0.000416,"Thailand, Phra Nakhon Si Ayutthaya, Bang Ban, Saphan Thai"
5940,Polygon,TH860303,0.428666,0.005067,"Thailand, Chumphon, Pathio, Saphli"
5941,Polygon,TH341116,0.2548,0.00203,"Thailand, Ubon Ratchathani, Trakan Phuet Phon, Saphue"
5942,Polygon,TH331407,0.220136,0.002357,"Thailand, Si Sa Ket, Si Rattana, Saphung"
5943,Polygon,TH180401,0.258394,0.002642,"Thailand, Chai Nat, Sapphaya, Sapphaya"
5944,Polygon,TH640511,0.36164,0.004667,"Thailand, Sukhothai, Si Satchanalai, Sarachit"
5945,Polygon,TH301704,0.352656,0.003383,"Thailand, Nakhon Ratchasima, Chum Phuang, Sarai"
5946,Polygon,TH302202,0.333397,0.00457,"Thailand, Nakhon Ratchasima, Nong Bun Mak, Saraphi"
5947,Polygon,TH342105,0.641101,0.01044,"Thailand, Ubon Ratchathani, Pho Sai, Saraphi"
5948,Polygon,TH501902,0.144877,0.000788,"Thailand, Chiang Mai, Saraphi, Saraphi"
5949,Polygon,TH260110,0.918273,0.020554,"Thailand, Nakhon Nayok, Mueang Nakhon Nayok, Sarika"
5950,Polygon,TH950101,0.244603,0.001501,"Thailand, Yala, Mueang Yala, Sateng"
5951,Polygon,TH950116,0.338464,0.002632,"Thailand, Yala, Mueang Yala, Sateng Nok"
5952,Polygon,TH550404,1.045867,0.022876,"Thailand, Nan, Na Noi, Sathan"
5953,Polygon,TH550503,0.270608,0.002884,"Thailand, Nan, Pua, Sathan"
5954,Polygon,TH570302,0.550333,0.008925,"Thailand, Chiang Rai, Chiang Khong, Sathan"
5955,Polygon,TH901502,0.315502,0.003571,"Thailand, Songkhla, Singhanakhon, Sathing Mo"
5956,Polygon,TH900407,0.631794,0.009133,"Thailand, Songkhla, Na Thawi, Sathon"
5957,Polygon,TH230305,0.690479,0.007474,"Thailand, Trat, Khao Saming, Sato"
5958,Polygon,TH220705,0.397162,0.0059,"Thailand, Chanthaburi, Soi Dao, Saton"
5959,Polygon,TH200901,0.921893,0.008166,"Thailand, Chon Buri, Sattahip, Sattahip"
5960,Polygon,TH311101,0.378604,0.004414,"Thailand, Buri Ram, Satuek, Satuek"
5961,Polygon,TH150501,0.274966,0.002653,"Thailand, Ang Thong, Sawaeng Ha, Sawaeng Ha"
5962,Polygon,TH320113,0.450106,0.0061,"Thailand, Surin, Mueang Surin, Sawai"
5963,Polygon,TH330709,0.245149,0.002288,"Thailand, Si Sa Ket, Prang Ku, Sawai"
5964,Polygon,TH310106,0.381122,0.005025,"Thailand, Buri Ram, Mueang Buri Ram, Sawai Chik"
5965,Polygon,TH343204,0.374047,0.005629,"Thailand, Ubon Ratchathani, Sawang Wirawong, Sawang"
5966,Polygon,TH450704,0.367114,0.003786,"Thailand, Roi Et, Phon Thong, Sawang"
5967,Polygon,TH470408,0.663579,0.007499,"Thailand, Sakon Nakhon, Phanna Nikhom, Sawang"
5968,Polygon,TH560511,0.283332,0.002309,"Thailand, Phayao, Dok Khamtai, Sawang Arom"
5969,Polygon,TH610301,0.385766,0.003442,"Thailand, Uthai Thani, Sawang Arom, Sawang Arom"
5970,Polygon,TH471201,0.588324,0.009246,"Thailand, Sakon Nakhon, Sawang Daen Din, Sawang Daen Din"
5971,Polygon,TH350803,0.502779,0.00833,"Thailand, Yasothon, Loeng Nok Tha, Sawat"
5972,Polygon,TH400108,0.502372,0.008281,"Thailand, Khon Kaen, Mueang Khon Kaen, Sawathi"
5973,Polygon,TH860702,0.27327,0.00227,"Thailand, Chumphon, Sawi, Sawi"
5974,Polygon,TH841105,0.480343,0.0071,"Thailand, Surat Thani, Tha Chang, Sawiat"
5975,Polygon,TH960602,0.288915,0.003582,"Thailand, Narathiwat, Rueso, Sawo"
5976,Polygon,TH341115,0.298562,0.002504,"Thailand, Ubon Ratchathani, Trakan Phuet Phon, Se Pet"
5977,Polygon,TH380401,0.797332,0.012095,"Thailand, Bueng Kan, Seka, Seka"
5978,Polygon,TH301802,0.506523,0.007204,"Thailand, Nakhon Ratchasima, Sung Noen, Sema"
5979,Polygon,TH301204,0.319995,0.003323,"Thailand, Nakhon Ratchasima, Bua Yai, Sema Yai"
5980,Polygon,TH141201,0.051115,6.9e-05,"Thailand, Phra Nakhon Si Ayutthaya, Sena, Sena"
5981,Polygon,TH141407,0.205376,0.001198,"Thailand, Phra Nakhon Si Ayutthaya, Uthai, Sena"
5982,Polygon,TH103002,0.07342,0.000238,"Thailand, Bangkok, Chatuchak, Sena Nikhom"
5983,Polygon,TH370501,0.578401,0.008603,"Thailand, Amnat Charoen, Senangkhanikhom, Senangkhanikhom"
5984,Polygon,TH330801,0.242849,0.002304,"Thailand, Si Sa Ket, Khun Han, Si"
5985,Polygon,TH410410,0.329194,0.002937,"Thailand, Udon Thani, Kumphawapi, Si-O"
5986,Polygon,TH960706,0.507659,0.009604,"Thailand, Narathiwat, Si Sakhon, Si Banphot"
5987,Polygon,TH510116,0.658049,0.010007,"Thailand, Lamphun, Mueang Lamphun, Si Bua Ban"
5988,Polygon,TH150505,0.302948,0.003112,"Thailand, Ang Thong, Sawaeng Ha, Si Bua Thong"
5989,Polygon,TH390402,0.447658,0.005162,"Thailand, Nong Bua Lam Phu, Si Bun Rueang, Si Bun Rueang"
5990,Polygon,TH401806,0.324965,0.001877,"Thailand, Khon Kaen, Chonnabot, Si Bun Rueang"
5991,Polygon,TH490102,0.129302,0.000809,"Thailand, Mukdahan, Mueang Mukdahan, Si Bun Rueang"
5992,Polygon,TH380201,0.436748,0.002903,"Thailand, Bueng Kan, Phon Charoen, Si Chomphu"
5993,Polygon,TH380303,0.63104,0.00973,"Thailand, Bueng Kan, So Phisai, Si Chomphu"
5994,Polygon,TH400601,0.423149,0.004403,"Thailand, Khon Kaen, Si Chomphu, Si Chomphu"
5995,Polygon,TH480715,0.347317,0.001822,"Thailand, Nakhon Phanom, Na Kae, Si Chomphu"
5996,Polygon,TH260107,0.428995,0.005906,"Thailand, Nakhon Nayok, Mueang Nakhon Nayok, Si Chula"
5997,Polygon,TH570412,0.360858,0.00391,"Thailand, Chiang Rai, Thoeng, Si Don Chai"
5998,Polygon,TH570308,0.822281,0.011025,"Thailand, Chiang Rai, Chiang Khong, Si Don Chai"
5999,Polygon,TH570804,0.556853,0.005435,"Thailand, Chiang Rai, Chiang Saen, Si Don Mun"
6000,Polygon,TH502102,0.91539,0.026193,"Thailand, Chiang Mai, Chai Prakan, Si Dong Yen"
6001,Polygon,TH260310,0.422709,0.004009,"Thailand, Nakhon Nayok, Ban Na, Si Ka-Ang"
6002,Polygon,TH331401,0.21584,0.002176,"Thailand, Si Sa Ket, Si Rattana, Si Kaeo"
6003,Polygon,TH350814,0.467044,0.007775,"Thailand, Yasothon, Loeng Nok Tha, Si Kaeo"
6004,Polygon,TH450108,0.344276,0.004949,"Thailand, Roi Et, Mueang Roi Et, Si Kaeo"
6005,Polygon,TH430119,0.225615,0.001751,"Thailand, Nong Khai, Mueang Nong Khai, Si Kai"
6006,Polygon,TH103602,0.144842,0.000973,"Thailand, Bangkok, Don Mueang, Si Kan"
